id,team,sensor,mac,temp,humidity,aqi,tvoc,eco2,created_at,lat,lon,sender,rssi,timestamp
5050,team 5,opensrc_team2,B8:27:EB:D3:40:06,32.86999893,20.84000015,1,24,400,04:48.3,36.6296169,127.4570035,7c9e923f3a8ec876,-80,1777179888
5051,team 5,opensrc_team2,B8:27:EB:D3:40:06,32.88000107,20.85000038,1,28,410,04:50.3,36.6296169,127.4570035,7c9e923f3a8ec876,-73,1777179890
5052,team 5,opensrc_team2,B8:27:EB:D3:40:06,32.88000107,20.85000038,1,28,410,04:51.6,36.6296169,127.4570035,7c9e923f3a8ec876,-80,1777179890
5053,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.92000008,21.20999908,1,51,458,04:53.0,36.6296169,127.4570035,7c9e923f3a8ec876,-95,1777179892
5054,team 5,opensrc_team2,B8:27:EB:D3:40:06,32.93000031,20.76000023,1,21,400,04:54.3,36.6296169,127.4570035,7c9e923f3a8ec876,-80,1777179894
5055,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.92000008,21.20999908,1,51,458,04:54.3,36.6296169,127.4570035,7c9e923f3a8ec876,-94,1777179892
5056,team 5,opensrc_team2,B8:27:EB:D3:40:06,32.93000031,20.76000023,1,21,400,04:55.6,36.6296169,127.4570035,7c9e923f3a8ec876,-80,1777179894
5057,team 5,opensrc_team2,B8:27:EB:D3:40:06,32.97000122,20.70000076,1,25,404,04:57.6,36.6296169,127.4570035,7c9e923f3a8ec876,-84,1777179896
5058,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.03000069,21.26000023,1,58,472,04:58.3,36.6296169,127.4570035,7c9e923f3a8ec876,-94,1777179896
5059,team 5,opensrc_team2,B8:27:EB:D3:40:06,32.99000168,20.67000008,1,19,400,04:59.6,36.6296169,127.4570035,7c9e923f3a8ec876,-83,1777179898
5060,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30,21.23999977,1,62,482,05:00.3,36.6296169,127.4570035,7c9e923f3a8ec876,-97,1777179898
5061,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.01000023,21.26000023,1,55,466,05:01.0,36.6296169,127.4570035,7c9e923f3a8ec876,-93,1777179900
5062,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.01000023,21.26000023,1,55,466,05:02.3,36.6296169,127.4570035,7c9e923f3a8ec876,-90,1777179900
5063,team 5,opensrc_team2,B8:27:EB:D3:40:06,32.93999863,20.47999954,1,11,400,05:02.3,36.6296169,127.4570035,7c9e923f3a8ec876,-89,1777179902
5064,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.04000092,21.20999908,2,65,486,05:03.0,36.6296169,127.4570035,7c9e923f3a8ec876,-93,1777179902
5065,team 5,opensrc_team2,B8:27:EB:D3:40:06,32.93999863,20.47999954,1,11,400,05:03.6,36.6296169,127.4570035,7c9e923f3a8ec876,-77,1777179902
5066,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.04000092,21.20999908,2,65,486,05:04.3,36.6296169,127.4570035,7c9e923f3a8ec876,-90,1777179902
5067,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.04999924,21.14999962,1,58,473,05:05.0,36.6296169,127.4570035,7c9e923f3a8ec876,-92,1777179904
5068,team 5,opensrc_team2,B8:27:EB:D3:40:06,32.75,20.54999924,1,15,400,05:05.6,36.6296169,127.4570035,7c9e923f3a8ec876,-80,1777179904
5069,team 5,opensrc_team2,B8:27:EB:D3:40:06,32.72999954,20.61000061,1,17,400,05:06.3,36.6296169,127.4570035,7c9e923f3a8ec876,-81,1777179906
5070,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.04999924,21.14999962,1,58,473,05:06.3,36.6296169,127.4570035,7c9e923f3a8ec876,-88,1777179904
5071,team 5,opensrc_team2,B8:27:EB:D3:40:06,32.70000076,20.70000076,1,11,400,05:08.3,36.6296169,127.4570035,7c9e923f3a8ec876,-85,1777179908
5072,team 5,opensrc_team2,B8:27:EB:D3:40:06,32.70000076,20.70000076,1,11,400,05:09.6,36.6296169,127.4570035,7c9e923f3a8ec876,-74,1777179908
5073,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.14999962,21.17000008,1,59,475,05:10.3,36.6296169,127.4570035,7c9e923f3a8ec876,-91,1777179908
5074,team 5,opensrc_team2,B8:27:EB:D3:40:06,32.74000168,20.77000046,1,21,400,05:10.4,36.6296169,127.4570035,7c9e923f3a8ec876,-82,1777179910
5075,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.20000076,21.19000053,1,58,473,05:11.0,36.6296169,127.4570035,7c9e923f3a8ec876,-86,1777179910
5076,team 5,opensrc_team2,B8:27:EB:D3:40:06,32.72000122,20.62000084,1,20,400,05:12.3,36.62962995,127.4569612,7c9e923f3a8ec876,-84,1777179912
5077,team 5,opensrc_team2,B8:27:EB:D3:40:06,32.72000122,20.62000084,1,20,400,05:13.6,36.62962995,127.4569612,7c9e923f3a8ec876,-80,1777179912
5078,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.22999954,21.04000092,1,63,482,05:15.0,36.62962995,127.4569612,7c9e923f3a8ec876,-86,1777179914
5079,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.25,21.10000038,1,55,466,05:17.0,36.62962995,127.4569612,7c9e923f3a8ec876,-86,1777179916
5080,team 5,opensrc_team2,B8:27:EB:D3:40:06,32.40999985,20.57999992,1,14,400,05:17.6,36.62962995,127.4569612,7c9e923f3a8ec876,-84,1777179916
5081,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.27000046,21,1,60,477,05:19.0,36.62962995,127.4569612,7c9e923f3a8ec876,-90,1777179918
5082,team 5,opensrc_team2,B8:27:EB:D3:40:06,32.00999832,20.76000023,1,8,400,05:19.6,36.62962995,127.4569612,7c9e923f3a8ec876,-87,1777179918
5083,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.30999947,20.93000031,1,53,462,05:21.0,36.62962995,127.4569612,7c9e923f3a8ec876,-93,1777179920
5084,team 5,opensrc_team2,B8:27:EB:D3:40:06,31.84000015,21.13999939,1,10,400,05:22.3,36.62962995,127.4569612,7c9e923f3a8ec876,-89,1777179922
5085,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.30999947,20.93000031,1,53,462,05:22.3,36.62962995,127.4569612,7c9e923f3a8ec876,-87,1777179920
5086,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.29999924,20.94000053,2,67,490,05:23.0,36.62962995,127.4569612,7c9e923f3a8ec876,-90,1777179922
5087,team 5,opensrc_team2,B8:27:EB:D3:40:06,31.84000015,21.13999939,1,10,400,05:23.6,36.62962995,127.4569612,7c9e923f3a8ec876,-84,1777179922
5088,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.29999924,20.94000053,2,67,490,05:24.4,36.62962995,127.4569612,7c9e923f3a8ec876,-90,1777179922
5089,team 5,opensrc_team2,B8:27:EB:D3:40:06,31.70000076,21.18000031,1,25,404,05:25.6,36.62962995,127.4569612,7c9e923f3a8ec876,-83,1777179924
5090,team 5,opensrc_team2,B8:27:EB:D3:40:06,31.80999947,21.23999977,1,17,400,05:26.3,36.62962995,127.4569612,7c9e923f3a8ec876,-82,1777179926
5091,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.13999939,20.79999924,1,51,458,05:27.1,36.62962995,127.4569612,7c9e923f3a8ec876,-94,1777179926
5092,team 5,opensrc_team2,B8:27:EB:D3:40:06,31.80999947,21.23999977,1,17,400,05:27.6,36.62962995,127.4569612,7c9e923f3a8ec876,-97,1777179926
5093,team 5,opensrc_team2,B8:27:EB:D3:40:06,31.86000061,21.23999977,1,17,400,05:28.4,36.62962995,127.4569612,7c9e923f3a8ec876,-88,1777179928
5094,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.05999947,20.98999977,1,56,469,05:29.1,36.62962995,127.4569612,7c9e923f3a8ec876,-83,1777179928
5095,team 5,opensrc_team2,B8:27:EB:D3:40:06,31.86000061,21.23999977,1,17,400,05:29.6,36.62962995,127.4569612,7c9e923f3a8ec876,-85,1777179928
5096,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.05999947,20.98999977,1,56,469,05:30.3,36.62962995,127.4569612,7c9e923f3a8ec876,-93,1777179928
5097,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.06999969,20.96999931,1,55,468,05:31.1,36.62962995,127.4569612,7c9e923f3a8ec876,-90,1777179930
5098,team 5,opensrc_team2,B8:27:EB:D3:40:06,31.88999939,21.22999954,1,11,400,05:31.6,36.62962995,127.4569612,7c9e923f3a8ec876,-98,1777179930
5099,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.06999969,20.96999931,1,55,468,05:32.3,36.62962995,127.4569612,7c9e923f3a8ec876,-92,1777179930
5100,team 5,opensrc_team2,B8:27:EB:D3:40:06,31.89999962,21.28000069,1,20,400,05:32.4,36.62962995,127.4569612,7c9e923f3a8ec876,-84,1777179932
5101,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.04999924,20.97999954,1,51,458,05:36.3,36.62962995,127.4569612,7c9e923f3a8ec876,-93,1777179934
5102,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.41999817,14.06999969,2,129,596,05:36.7,36.62962995,127.4569612,7c9e923f3a8ec876,-92,1777179935
5103,team 5,opensrc_team2,B8:27:EB:D3:40:06,31.87000084,21.81999969,1,28,410,05:37.6,36.62962995,127.4569612,7c9e923f3a8ec876,-90,1777179936
5104,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.84000015,21.13999939,1,54,465,05:44.3,36.62962995,127.4569612,7c9e923f3a8ec876,-90,1777179942
5105,team 5,opensrc_team2,B8:27:EB:D3:40:06,31.38999939,22.02000046,1,27,406,05:44.4,36.62962995,127.4569612,7c9e923f3a8ec876,-89,1777179944
5106,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.87999916,21.10000038,1,56,469,05:46.4,36.62962995,127.4569612,7c9e923f3a8ec876,-95,1777179944
5107,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.92000008,21.17000008,1,54,466,05:48.4,36.62962995,127.4569612,7c9e923f3a8ec876,-84,1777179946
5108,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.87999916,21.10000038,1,47,451,05:49.1,36.62962995,127.4569612,7c9e923f3a8ec876,-97,1777179948
5109,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.87999916,21.10000038,1,47,451,05:50.4,36.62962995,127.4569612,7c9e923f3a8ec876,-85,1777179948
5110,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.87000084,21.15999985,1,49,456,05:51.1,36.62962995,127.4569612,7c9e923f3a8ec876,-78,1777179950
5111,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.79999924,21.20000076,1,56,468,05:53.1,36.62962995,127.4569612,7c9e923f3a8ec876,-81,1777179952
5112,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.79999924,21.20000076,1,56,468,05:54.4,36.62962995,127.4569612,7c9e923f3a8ec876,-87,1777179952
5113,team 5,opensrc_team2,B8:27:EB:D3:40:06,31.06999969,21.72999954,1,14,400,05:54.4,36.62962995,127.4569612,7c9e923f3a8ec876,-98,1777179954
5114,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.71999931,21.22999954,1,54,465,05:55.1,36.62962995,127.4569612,7c9e923f3a8ec876,-82,1777179954
5115,team 5,opensrc_team2,B8:27:EB:D3:40:06,31.06999969,21.72999954,1,14,400,05:55.7,36.62962995,127.4569612,7c9e923f3a8ec876,-96,1777179954
5116,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.62999916,21.20000076,1,56,470,05:57.1,36.62962995,127.4569612,7c9e923f3a8ec876,-92,1777179956
5117,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.62999916,21.20000076,1,56,470,05:58.4,36.62962995,127.4569612,7c9e923f3a8ec876,-84,1777179956
5118,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.57999992,21.37000084,1,57,470,06:03.1,36.62962995,127.4569612,7c9e923f3a8ec876,-80,1777179962
5119,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.54000092,14.17000008,2,100,549,06:04.7,36.62962995,127.4569612,7c9e923f3a8ec876,-88,1777179963
5120,team 5,opensrc_team2,B8:27:EB:D3:40:06,30.95999908,21.52000046,1,12,400,06:07.7,36.62962995,127.4569612,7c9e923f3a8ec876,-99,1777179966
5121,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.64999962,21.31999969,1,57,472,06:09.1,36.62962995,127.4569612,7c9e923f3a8ec876,-82,1777179968
5122,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.71999931,21.26000023,1,52,461,06:11.1,36.62962995,127.4569612,7c9e923f3a8ec876,-83,1777179970
5123,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.63999939,14.17000008,2,112,569,06:11.4,36.62962995,127.4569612,7c9e923f3a8ec876,-82,1777179971
5124,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.63999939,14.17000008,2,112,569,06:12.8,36.62962995,127.4569612,7c9e923f3a8ec876,-80,1777179971
5125,team 5,opensrc_team2,B8:27:EB:D3:40:06,31,21.67000008,1,14,400,06:13.7,36.62962995,127.4569612,7c9e923f3a8ec876,-98,1777179972
5126,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.75,21.27000046,1,52,462,06:14.4,36.62962995,127.4569612,7c9e923f3a8ec876,-97,1777179972
5127,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.79999924,21.25,1,54,466,06:15.1,36.62962995,127.4569612,7c9e923f3a8ec876,-86,1777179974
5128,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.66999817,14.11999989,2,121,583,06:15.4,36.62962995,127.4569612,7c9e923f3a8ec876,-77,1777179975
5129,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.66999817,14.11999989,2,121,583,06:16.8,36.62962995,127.4569612,7c9e923f3a8ec876,-83,1777179975
5130,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.78000069,21.29999924,1,56,469,06:17.1,36.62962995,127.4569612,7c9e923f3a8ec876,-87,1777179976
5131,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.68999863,14.11999989,2,104,556,06:17.4,36.62962995,127.4569612,7c9e923f3a8ec876,-85,1777179977
5132,team 5,opensrc_team2,B8:27:EB:D3:40:06,30.93000031,21.84000015,1,21,400,06:21.7,36.62962995,127.4569612,7c9e923f3a8ec876,-95,1777179980
5133,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.72000122,14.10999966,2,93,537,06:22.7,36.62962995,127.4569612,7c9e923f3a8ec876,-76,1777179981
5134,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.96999931,21.21999931,1,53,462,06:23.1,36.62962995,127.4569612,7c9e923f3a8ec876,-86,1777179982
5135,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.70000076,14.06999969,2,112,570,06:23.4,36.62962995,127.4569612,7c9e923f3a8ec876,-74,1777179983
5136,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.70000076,14.06999969,2,112,570,06:24.8,36.62962995,127.4569612,7c9e923f3a8ec876,-80,1777179983
5137,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.97999954,21.45000076,1,48,453,06:25.1,36.62962995,127.4569612,7c9e923f3a8ec876,-92,1777179985
5138,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.97999954,21.45000076,1,48,453,06:26.4,36.62962995,127.4569612,7c9e923f3a8ec876,-97,1777179985
5139,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.72999954,14.11999989,2,74,504,06:26.8,36.62962995,127.4569612,7c9e923f3a8ec876,-72,1777179985
5140,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.02000046,21.76000023,1,53,463,06:27.1,36.62962995,127.4569612,7c9e923f3a8ec876,-94,1777179987
5141,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.02000046,21.76000023,1,53,463,06:28.4,36.62962995,127.4569612,7c9e923f3a8ec876,-97,1777179987
5142,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.77000046,14.13000011,2,88,529,06:28.7,36.62962995,127.4569612,7c9e923f3a8ec876,-71,1777179987
5143,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.74000168,14.09000015,2,112,569,06:29.5,36.62962995,127.4569612,7c9e923f3a8ec876,-72,1777179989
5144,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.06999969,21.70000076,1,62,481,06:30.4,36.62962995,127.4569612,7c9e923f3a8ec876,-96,1777179989
5145,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.74000168,14.09000015,2,112,569,06:30.8,36.62962995,127.4569612,7c9e923f3a8ec876,-75,1777179989
5146,team 5,opensrc_team2,B8:27:EB:D3:40:06,31.04999924,21.87000084,1,25,404,06:31.7,36.62962995,127.4569612,7c9e923f3a8ec876,-98,1777179990
5147,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.72000122,14.02999973,2,96,543,06:33.5,36.62962995,127.4569612,7c9e923f3a8ec876,-74,1777179993
5148,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.72000122,14.02999973,2,96,543,06:34.7,36.62962995,127.4569612,7c9e923f3a8ec876,-80,1777179993
5149,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.72000122,14.09000015,2,73,502,06:35.5,36.62962995,127.4569612,7c9e923f3a8ec876,-79,1777179995
5150,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.72000122,14.09000015,2,73,502,06:36.8,36.62962995,127.4569612,7c9e923f3a8ec876,-90,1777179995
5151,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.68999863,14.06999969,2,83,520,06:37.5,36.62962995,127.4569612,7c9e923f3a8ec876,-76,1777179997
5152,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.68999863,14.11999989,2,88,529,06:39.5,36.62962995,127.4569612,7c9e923f3a8ec876,-80,1777179999
5153,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.68999863,14.11999989,2,88,529,06:40.8,36.62962995,127.4569612,7c9e923f3a8ec876,-79,1777179999
5154,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.70999908,14.17000008,2,125,590,06:41.5,36.62962995,127.4569612,7c9e923f3a8ec876,-75,1777180001
5155,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.66999817,14.18000031,2,107,560,06:46.7,36.62962995,127.4569612,7c9e923f3a8ec876,-87,1777180005
5156,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.65000153,14.27000046,2,106,559,06:47.5,36.62962995,127.4569612,7c9e923f3a8ec876,-88,1777180007
5157,team 5,opensrc_team2,B8:27:EB:D3:40:06,30.93000031,21.59000015,1,12,400,06:48.4,36.62962995,127.4569612,7c9e923f3a8ec876,-96,1777180008
5158,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.65000153,14.27000046,2,106,559,06:48.8,36.62962995,127.4569612,7c9e923f3a8ec876,-85,1777180007
5159,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.61000061,14.21000004,2,90,532,06:49.5,36.62962995,127.4569612,7c9e923f3a8ec876,-87,1777180009
5160,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.45999908,21.39999962,1,55,468,06:50.4,36.62962995,127.4569612,7c9e923f3a8ec876,-96,1777180009
5161,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.61000061,14.21000004,2,90,532,06:50.8,36.62962995,127.4569612,7c9e923f3a8ec876,-85,1777180009
5162,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.48999977,21.22999954,1,48,452,06:51.2,36.62962995,127.4569612,7c9e923f3a8ec876,-94,1777180011
5163,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.59000015,14.23999977,1,59,475,06:51.5,36.62962995,127.4569612,7c9e923f3a8ec876,-89,1777180011
5164,team 5,opensrc_team2,B8:27:EB:D3:40:06,30.93000031,21.59000015,1,17,400,06:51.7,36.62962995,127.4569612,7c9e923f3a8ec876,-98,1777180010
5165,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.59000015,14.23999977,1,59,475,06:52.8,36.62962995,127.4569612,7c9e923f3a8ec876,-82,1777180011
5166,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.53000069,21.21999931,1,56,470,06:53.2,36.62962995,127.4569612,7c9e923f3a8ec876,-96,1777180013
5167,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,30.53000069,21.21999931,1,56,470,06:54.4,36.62962995,127.4569612,7c9e923f3a8ec876,-98,1777180013
5168,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.68000031,14.14000034,2,102,553,07:01.5,36.62962995,127.4569612,7c9e923f3a8ec876,-91,1777180021
5169,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.68999863,14.21000004,2,94,539,07:03.5,36.62962995,127.4569612,7c9e923f3a8ec876,-87,1777180023
5170,team 5,opensrc_team2,B8:27:EB:D3:40:06,30.70000076,21.93000031,1,10,400,07:05.7,36.62962995,127.4569612,7c9e923f3a8ec876,-100,1777180024
5171,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.70999908,14.27999973,2,107,561,07:06.8,36.62962995,127.4569612,7c9e923f3a8ec876,-83,1777180025
5172,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.75,14.21000004,2,97,544,07:12.8,36.62962995,127.4569612,7c9e923f3a8ec876,-85,1777180031
5173,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.70999908,14.22000027,2,96,542,07:16.8,36.62962995,127.4569612,7c9e923f3a8ec876,-95,1777180035
5174,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.83000183,14.28999996,2,103,554,07:22.8,36.62962995,127.4569612,7c9e923f3a8ec876,-94,1777180041
5175,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.88999939,14.22999954,2,97,544,07:27.5,36.62962995,127.4569612,7c9e923f3a8ec876,-97,1777180047
5176,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.93000031,21.04999924,1,57,472,07:39.4,36.62962995,127.4569612,7c9e923f3a8ec876,-94,1777180059
5177,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.99000168,14.13000011,2,104,555,07:41.5,36.62962995,127.4569612,7c9e923f3a8ec876,-90,1777180061
5178,team 5,opensrc_team4,D8:3A:DD:79:8F:80,33.99000168,14.13000011,2,104,555,07:42.8,36.62962995,127.4569612,7c9e923f3a8ec876,-87,1777180061
5179,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.89999962,21.12999916,1,55,468,07:43.2,36.62962995,127.4569612,7c9e923f3a8ec876,-93,1777180063
5180,team 5,opensrc_team2,B8:27:EB:D3:40:06,29.78000069,22.87000084,1,19,400,07:43.7,36.62962995,127.4569612,7c9e923f3a8ec876,-96,1777180062
5181,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.96999931,21.12999916,1,53,463,07:45.2,36.62962995,127.4569612,7c9e923f3a8ec876,-92,1777180065
5182,team 5,opensrc_team2,B8:27:EB:D3:40:06,29.86000061,22.80999947,1,24,401,07:46.5,36.62962995,127.4569612,7c9e923f3a8ec876,-98,1777180066
5183,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.96999931,21.12999916,1,53,463,07:46.5,36.62962995,127.4569612,7c9e923f3a8ec876,-93,1777180065
5184,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.98999977,21.09000015,1,54,466,07:47.2,36.62962995,127.4569612,7c9e923f3a8ec876,-93,1777180067
5185,team 5,opensrc_team4,D8:3A:DD:79:8F:80,34,14.10000038,2,108,562,07:47.5,36.62962995,127.4569612,7c9e923f3a8ec876,-87,1777180067
5186,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.94000053,21.09000015,1,51,459,07:49.2,36.62962995,127.4569612,7c9e923f3a8ec876,-93,1777180069
5187,team 5,opensrc_team2,B8:27:EB:D3:40:06,28.25,23.11000061,1,6,400,08:27.8,36.62962995,127.4569612,7c9e923f3a8ec876,-93,1777180106
5188,team 5,opensrc_team2,B8:27:EB:D3:40:06,28.14999962,23.26000023,1,5,400,08:28.6,36.62962995,127.4569612,7c9e923f3a8ec876,-94,1777180108
5189,team 5,opensrc_team2,B8:27:EB:D3:40:06,28.14999962,23.26000023,1,5,400,08:29.8,36.62962995,127.4569612,7c9e923f3a8ec876,-87,1777180108
5190,team 5,opensrc_team2,B8:27:EB:D3:40:06,28.22999954,23.19000053,1,0,400,08:30.5,36.62962995,127.4569612,7c9e923f3a8ec876,-88,1777180110
5191,team 5,opensrc_team4,D8:3A:DD:79:8F:80,34.20999908,13.98999977,2,91,534,08:30.8,36.62962995,127.4569612,7c9e923f3a8ec876,-85,1777180109
5192,team 5,opensrc_team2,B8:27:EB:D3:40:06,28.22999954,23.19000053,1,0,400,08:31.8,36.62962995,127.4569612,7c9e923f3a8ec876,-96,1777180110
5193,team 5,opensrc_team4,D8:3A:DD:79:8F:80,34.20999908,13.98999977,2,91,534,08:33.4,36.62962995,127.4569612,7c9e923f3a8ec876,-84,1777180109
5194,team 5,opensrc_team4,D8:3A:DD:79:8F:80,34.25999832,14.01000023,2,116,576,08:33.5,36.62962995,127.4569612,7c9e923f3a8ec876,-82,1777180113
5195,team 5,opensrc_team2,B8:27:EB:D3:40:06,28.20000076,23.28000069,1,1,400,08:33.8,36.62962995,127.4569612,7c9e923f3a8ec876,-99,1777180112
5196,team 5,opensrc_team2,B8:27:EB:D3:40:06,28.30999947,23.29000092,1,16,400,08:34.6,36.62962995,127.4569612,7c9e923f3a8ec876,-93,1777180114
5197,team 5,opensrc_team4,D8:3A:DD:79:8F:80,34.25999832,14.01000023,2,116,576,08:34.8,36.62962995,127.4569612,7c9e923f3a8ec876,-87,1777180113
5198,team 5,opensrc_team4,D8:3A:DD:79:8F:80,34.27000046,14.01000023,2,99,547,08:36.9,36.62962995,127.4569612,7c9e923f3a8ec876,-94,1777180115
5199,team 5,opensrc_team3,88:A2:9E:9B:5E:6A,29.38999939,21.43000031,1,43,443,08:38.5,36.62962995,127.4569612,7c9e923f3a8ec876,-97,1777180117
5200,team 5,opensrc_team4,D8:3A:DD:79:8F:80,34.56000137,13.72000027,2,153,631,09:59.8,36.62962995,127.4569612,7c9e923f3a8ec876,-88,1777180199
5201,team 5,opensrc_team4,D8:3A:DD:79:8F:80,34.56000137,13.72000027,2,153,631,10:01.0,36.62962995,127.4569612,7c9e923f3a8ec876,-91,1777180199
5202,team 5,opensrc_team4,D8:3A:DD:79:8F:80,34.56000137,13.71000004,2,148,624,10:01.7,36.62962995,127.4569612,7c9e923f3a8ec876,-89,1777180201
5203,team 5,opensrc_team2,B8:27:EB:D3:40:06,28.51000023,23.63999939,1,15,400,10:01.9,36.62962995,127.4569612,7c9e923f3a8ec876,-97,1777180200
5204,team 5,opensrc_team2,B8:27:EB:D3:40:06,28.70999908,23.51000023,1,23,400,10:07.9,36.62962995,127.4569612,7c9e923f3a8ec876,-98,1777180206
5205,team 5,opensrc_team4,D8:3A:DD:79:8F:80,34.56999969,13.73999977,2,134,603,10:10.9,36.62962995,127.4569612,7c9e923f3a8ec876,-91,1777180209
5206,team 5,opensrc_team4,D8:3A:DD:79:8F:80,34.59000015,13.75,2,143,616,10:13.0,36.62962995,127.4569612,7c9e923f3a8ec876,-94,1777180211
5207,team 5,opensrc_team2,B8:27:EB:D3:40:06,29.47999954,23.18000031,1,28,409,10:26.1,36.62962995,127.4569612,7c9e923f3a8ec876,-96,1777180224
